id_obj,disposition,pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,st_tmag,ra,dec,st_dist
1246.01,CONFIRMED,4.3869878,585.8091542,18.6548829,5141,0.876154,4.49143,11.1802,251.11587,70.429992,169.422
1246.02,CONFIRMED,3.2819879,954.8757629,4.3074513,5141,0.876154,4.49143,11.1802,251.11587,70.429992,169.422
1246.03,CONFIRMED,2.4489454,859.6105665,5.9041278,5141,0.876154,4.49143,11.1802,251.11587,70.429992,169.422
1246.04,CONFIRMED,3.241643,462.4282696,37.9251983,5141,0.876154,4.49143,11.1802,251.11587,70.429992,169.422
1247.01,CONFIRMED,2.18203,735,15.9234883,5711.85,1.08,4.38315,8.4724,227.867864,71.841296,73.8713
1248.01,CONFIRMED,6.9564258,961.6063113,4.3601536,5227,0.874131,4.50479,11.1153,259.023592,63.105607,168.735
1249.01,CONFIRMED,3.25485,735,13.0791581,5453,1,4.41707,10.2108,200.561576,66.308533,139.49
125.01,CONFIRMED,2.66889,1343,4.6517186,5154,0.85,4.47072,10.1985,23.593425,-66.676349,111.059
125.02,CONFIRMED,2.62011,710,9.1549418,5154,0.85,4.47072,10.1985,23.593425,-66.676349,111.059
125.03,CONFIRMED,2.54717,562,19.9815709,5154,0.85,4.47072,10.1985,23.593425,-66.676349,111.059
1250.01,REFUTED,3.8345209,2198.307682,1.4415044,6603,1.58365,4.438,6.895,269.807391,64.142644,66.3631
1252.01,CANDIDATE,3.9968417,1479.536186,1.1219715,5780,0.624,4.67672,12.0623,266.686079,70.784502,123.8346
1253.01,FALSE POSITIVE,4.03134,1085,4.6756655,5779,1.45,4.88162,9.89947,260.902889,64.862363,185.23
1254.01,CANDIDATE,6.5875997,1801.321094,1.0180114,5451,1.0933,4.33923,10.794,239.201466,65.888838,199.039
1255.01,CONFIRMED,2.63881,483,10.288886,5126,0.87,4.49772,9.1416,296.24462,74.062858,65.9501
1257.01,CONFIRMED,14.5502,1271,5.4526479,6509,1.57,4.17233,9.87463,303.195436,18.104778,249.325
1258.01,CANDIDATE,3.60391,1152,10.2613397,6124,1.49,4.15391,9.13619,209.484313,79.583322,154.944
1259.01,CONFIRMED,12.5541925,897.2038496,3.4779776,4699,0.765001,4.54638,11.1534,282.100166,79.256476,118.106
126.01,CONFIRMED,14.1334903,1324.240471,3.0354017,5751,1.07224,4.35036,12.7923,339.489275,-35.154203,573.027
1260.01,CONFIRMED,2.5802896,813.0378617,3.1274634,4225,0.693431,4.5756,10.8116,157.144071,65.854199,73.5977
1260.02,CONFIRMED,2.7733674,607.6028794,7.4931613,4225,0.693431,4.5756,10.8116,157.144071,65.854199,73.5977
1260.03,CONFIRMED,3.8319135,323.1161011,49.825166,4225,0.693431,4.5756,10.8116,157.144071,65.854199,73.5977
1261.01,CANDIDATE,3.8092663,704.2235859,18.0574016,5897,1.01,4.45922,10.6965,268.016064,53.730699,199.964
1262.01,CANDIDATE,2.16145,572,20.8774413,5396,0.9,4.50457,9.5966,180.726502,74.061009,93.2276
1263.01,CANDIDATE,1.46266,1449,1.0214555,5098,0.82,4.54682,8.5325,309.353641,22.654366,46.5539
1264.01,CANDIDATE,7.84317,1009,2.7441672,5040,0.97,4.38482,10.634,287.242092,57.344126,141.755
1265.01,CONFIRMED,17.9781,2634,2.2047452,6532.23,1.99,3.96818,10.0274,292.24719,47.969543,341.079
1266.01,CONFIRMED,2.4691414,390.8242112,10.8948421,3618,0.435666,4.79432,11.0402,197.996583,65.833697,36.0118
1266.02,CONFIRMED,1.9112282,325.8292621,18.8016111,3618,0.435666,4.79432,11.0402,197.996583,65.833697,36.0118
1268.01,CONFIRMED,9.31888,860,8.157721,5091.2,0.9,4.47,10.1495,198.388583,62.30538,109.557
1269.01,CONFIRMED,2.3483383,994.5309519,4.2529641,5591,0.848906,4.38111,10.9897,249.69664,64.559181,172.138
1269.02,CANDIDATE,2.22995,757,9.2378703,5591,0.85,4.38111,10.9897,249.69664,64.559181,172.138
127.01,CONFIRMED,10.3261619,525.9431131,3.7955178,3424,0.445372,4.438,14.1266,15.551889,-61.756133,140.225
1270.01,FALSE POSITIVE,18.4949,551,14.3034613,5056.6,0.83,4.53,11.463,293.032494,74.891073,171.138
1271.01,CONFIRMED,13.1383,1509,6.1349783,5828.7,2.05,3.84,7.4556,203.509956,53.728188,92.2589
1272.01,CONFIRMED,4.5947,923,3.3159772,4972.7,0.81,4.54,11.0244,199.196204,49.861059,137.572
1273.01,CONFIRMED,9.34848,1078,4.6313014,5736,1.07,4.39,10.418,214.120856,58.390253,177.118
1274.01,CANDIDATE,9.38964,534,19.3203478,4968.1,0.8,4.5,11.8994,254.816154,65.747438,178.141
1275.01,REFUTED,4.2917226,707.3693882,11.3246821,5518,0.824734,4.59176,10.5954,320.201905,28.055829,138.591
1276.01,REFUTED,1.3468319,414.5815396,6.261169,3145,0.211257,5.04431,12.5405,302.669134,40.668628,24.5209
1277.02,CANDIDATE,2.72638,788,14.8559691,5544,0.86,4.5609,9.76775,172.747799,66.796529,100.772
1278.01,CONFIRMED,8.6976173,407.866275,14.4751062,3841,0.55035,4.69364,11.7819,320.478444,35.648625,75.5759
1279.01,CONFIRMED,3.2264735,749.8978043,9.6141636,5477,0.840608,4.5707,9.99454,185.062873,56.201409,107.055
128.01,CONFIRMED,2.3216,1178,4.9404714,6086,1.13,4.26269,7.9849,79.520938,-80.964384,68.4727
1280.01,CANDIDATE,3.289074,626.5734732,9.6926392,4665,0.746003,4.56182,10.6355,291.465322,61.776153,92.4381
1281.01,CANDIDATE,2.47201,1227,6.390888,6191,1.32,4.27017,9.6635,199.442645,71.721051,178.259
1282.01,CONFIRMED,17.1331258,2332.225901,0.9689927,6430,1.41398,4.25113,11.4373,314.268523,31.661019,444.586
1283.01,CONFIRMED,11.8729,903,10.338505,5336.96,0.84,4.55466,9.7525,324.535978,30.488188,92.3831
1284.01,FALSE POSITIVE,2.558112,923.6720985,1.283251,3855,0.560391,4.68499,12.5313,311.513651,56.86715,110.246
1285.01,FALSE POSITIVE,1.866263,841.1003116,1.2284388,3526,0.53023,4.71105,10.9313,316.86724,46.865373,41.9934
1286.01,CANDIDATE,10.4852,2958,0.6166953,6588,1.57,4.1855,10.1653,310.953619,59.576628,278.771
1287.01,CANDIDATE,2.4070295,950.8147029,9.6001126,5891,1.2103699,4.30161,8.593,308.747621,63.474938,92.7225
1288.01,CONFIRMED,4.94551,1639,2.6998294,6180,0.92,4.57956,9.93119,313.167029,65.608783,114.865
1289.01,FALSE POSITIVE,2.2014886,952.4881815,0.581322,3446,0.38621,4.83941,12.9984,307.210941,33.413959,89.21544
129.01,CONFIRMED,5.9162923,1320.951709,0.980972,4486,0.764401,4.49914,9.9005,0.185606,-54.830823,61.7856
1290.01,CONFIRMED,2.25345,1192,5.3987355,5875.23,1.26,4.26474,9.50898,291.03231,49.040213,144.166
1291.01,CANDIDATE,5.05452,1649,7.16199,6229,1.81,4,10.8722,245.818009,62.925121,428.123
1292.01,FALSE POSITIVE,17.0442,1626,1.4412175,5672.9,1.46,4.13,9.84566,253.14033,57.97415,190.403
1293.01,CANDIDATE,3.76716,1198,1.6849938,5923,1.11,4.38,10.8605,230.310094,63.565285,239.983
1294.01,CONFIRMED,9.43435,1170,3.9152737,5714,1.58,4.05,10.9458,223.092641,70.476557,332.648
1295.01,CONFIRMED,14.9685779,1671.124929,3.1968838,6470,1.59715,4.15,10.7973,256.672203,67.871503,388.227
1296.01,CONFIRMED,14.5727196,1461.620826,3.9443668,5494,1.75475,3.93,10.8041,256.770639,70.238481,323.265
1298.01,CONFIRMED,9.8153513,1326.626483,4.5371361,5731,1.48668,4.1,10.9585,241.322901,70.19004,319.036
130.01,CONFIRMED,2.2963233,841.9410276,14.3392144,6295.7,1.1374201,4.438,7.4371,12.546778,-83.743767,57.5846
1300.01,CONFIRMED,18.1267,2281,2.8716983,6840,1.91,4.05,9.823,216.523825,59.444274,321.376
1301.01,CONFIRMED,2.5856853,737.3642914,6.0964074,4820.4,0.731699,4.6,10.5216,275.862543,71.581748,90.8693
1302.01,CANDIDATE,14.8589,1277,5.6666168,6530,1.47,4.23,10.6724,264.378942,73.261193,339.455
1303.01,FALSE POSITIVE,18.4825,3900,1.56029,6897,2.29,3.89,9.87278,301.717674,45.499227,387.708
1304.01,FALSE POSITIVE,6.0401,1591,8.8735214,5992,1.18,4.34,9.76577,303.072972,44.495878,156.338
1308.01,FALSE POSITIVE,22.2329,3626,1.3797091,5924,2.67,3.68,10.6168,306.425841,53.561615,543.011
1310.01,FALSE POSITIVE,11.8862,1492,2.6796,5938,1.32,4.23,10.5742,300.83864,53.29562,247.975
1311.01,CANDIDATE,26.5174686,1714.087545,6.1406417,8298,1.87493,4.19,10.5819,294.722734,41.565154,556.813
1312.01,FALSE POSITIVE,12.8076,1033,11.0765063,6460,1.86,4,10.1098,301.562631,52.164181,316.176
1315.01,FALSE POSITIVE,18.687,4400,2.5778717,8321,3.16,3.75,9.14819,318.235161,46.26809,453.744
1316.01,FALSE POSITIVE,8.57193,1644,3.80509,6555.5,2.35,3.83,10.3332,307.016647,39.87713,434.962
1317.01,FALSE POSITIVE,24.2511,4252,2.99041,8542,3.56,3.66,10.2918,316.813885,40.167172,697.116
1319.01,FALSE POSITIVE,2.89678,2099,0.890967,5159.2,0.87,4.5,9.3213,318.627107,40.017017,73.6326
132.01,CONFIRMED,3.6396725,1284.923458,2.1096805,5673,0.940806,4.55383,10.8061,338.399662,-43.436872,163.678
1323.01,FALSE POSITIVE,6.42307,3550,2.03905,9003,2.68,3.94,8.26618,329.385067,41.449509,301.421
1324.01,FALSE POSITIVE,9.70968,3452,2.9424142,6854,1.79,4.1,10.1894,321.02381,46.384673,339.736
1325.01,FALSE POSITIVE,3.31116,2612,1.0793011,4349.3,0.67,4.62,9.9809,322.92657,41.797465,52.4946
1327.01,CANDIDATE,27.6744,2902,3.9392211,8715,4.12,3.55,8.38189,303.295223,36.725485,457.792
1328.01,FALSE POSITIVE,6.47219,1417,4.0157492,6585,2.07,3.94,10.3599,315.110366,46.060449,397.905
1329.01,FALSE POSITIVE,7.3626,2444,2.01976,7274.6,1.72,4.18,10.2835,327.480039,44.08006,398.627
133.01,CANDIDATE,1.9226211,577.2199136,8.1995368,4028,0.650533,4.55902,9.9762,354.397374,-58.955078,48.6326
1331.01,FALSE POSITIVE,12.1711,1545,2.65646,6135.4,3.98,3.4,9.08409,323.548627,50.481445,402.661
1333.01,CONFIRMED,15.2105,1609,4.7201912,6696,1.8,4.08,9.03527,325.014536,48.406767,200.492
1335.01,FALSE POSITIVE,14.3988,1916,3.3295394,7965,2.35,3.98,10.4806,301.564685,35.588396,624.639
1336.01,FALSE POSITIVE,13.8394,1933,3.8615978,7396,2.45,3.89,10.2115,303.017318,35.524628,524.29
1337.01,CONFIRMED,21.2012,2277,3.3448312,9364,1.76,4.32,9.8787,227.270329,-42.704966,427.678
1338.01,CONFIRMED,7.8498891,254.6525048,95.174,5723.2,1.51811,3.6,11.4881,92.133096,-59.540985,399.017
1339.01,CONFIRMED,3.20594,777,8.8803281,5555.7,0.92,4.49,8.2929,302.025625,66.850301,53.6089
1339.02,CONFIRMED,3.1455035,545.0001759,28.580474,5555.7,0.920435,4.49,8.2929,302.025625,66.850301,53.6089
1339.03,CONFIRMED,3.2843583,494.1094771,38.3511223,5555.7,0.920435,4.49,8.2929,302.025625,66.850301,53.6089
134.01,CONFIRMED,1.4616853,891.6389885,1.4015183,3794,0.597007,4.67812,9.22978,350.028592,-60.065729,25.1496
1340.01,FALSE POSITIVE,5.3744721,895.5943008,8.5874668,5929,0.987583,4.48275,10.8037,260.36481,65.012281,208.687
1341.01,FALSE POSITIVE,48.9878,1443,6.4474918,6477.6,1.69,4.13,9.53591,301.559262,59.490771,236.568
1343.01,FALSE POSITIVE,5.34279,4701,3.4040139,9622,1.65,4.39,10.0062,317.575459,48.464282,400.034
1344.01,FALSE POSITIVE,25.7481,1015,13.7432169,5941.5,1.4,4.23,8.88797,264.961539,56.078974,121.182
1346.01,CONFIRMED,2.7049797,811.847988,5.5025577,4965,0.784109,4.56,10.7261,256.622675,68.843303,115.45
1346.02,CONFIRMED,2.5235818,1186.606643,1.7622537,4965,0.784109,4.56,10.7261,256.622675,68.843303,115.45
1347.01,CONFIRMED,1.7536544,1678.554981,0.8474218,5300,0.846387,4.56,10.7157,280.326681,70.290054,147.476
1347.02,CONFIRMED,1.6177405,938.9141348,4.8420438,5300,0.846387,4.56,10.7157,280.326681,70.290054,147.476
1348.01,FALSE POSITIVE,1.83828,1174,2.14056,4567,0.84,4.39,10.6666,282.173361,70.840191,101.713
1349.01,CANDIDATE,2.7546,673,12.71672,5711.1,1.27,4.24,9.34822,231.162129,67.464751,130.242
135.01,CONFIRMED,17.0952,1715,4.1269046,6888,1.59,4.23416,9.2205,7.328916,-76.304032,196.852
1350.01,CANDIDATE,17.4013,1925,5.5402372,6415,3.39,3.49,10.3589,305.395161,56.462656,598.635
1353.01,FALSE POSITIVE,9.91393,2535,4.4350025,9706,1.87,4.29,10.1503,313.885156,46.502085,464.209
1354.01,FALSE POSITIVE,9.00484,5621,1.4287976,9224,1.65,4.37,8.78822,312.179957,51.910696,245.776
1355.01,CANDIDATE,15.2590586,2652.960208,2.1702725,9218,1.8527499,4.27,8.65269,331.307643,66.775296,248.148
1357.01,FALSE POSITIVE,2.96097,2725,0.33759,7387,1.37,4.39,10.2193,316.955806,50.500883,254.401
1358.01,FALSE POSITIVE,5.10182,3304,1.67346,10445,2.45,4.09,8.63701,320.116115,61.12025,356.681
1359.01,FALSE POSITIVE,13.4294,2311,2.5152549,5915,2.11,3.82,10.2732,310.038053,50.323742,335.203
136.01,CONFIRMED,1.3543237,723.3961549,0.4628844,3043,0.188624,5.09707,11.9238,340.496204,-69.172108,14.8846
1360.01,FALSE POSITIVE,5.18865,4453,0.70902,8999,2.36,4.05,10.0146,315.166199,47.785991,533.615
1361.01,CANDIDATE,10.2256,2085,2.237462,7050,1.66,4.19,10.2202,320.829517,52.8147,339.994
1363.01,FALSE POSITIVE,13.5133,1045,9.6926509,6012,3.51,3.39,10.3843,291.469121,61.776068,615.12
1364.01,CANDIDATE,9.49405,2597,1.7753644,9598,3.23,3.81,9.2118,293.44357,53.464527,595.288
1365.01,FALSE POSITIVE,21.4433,3235,1.8286961,6046.3,1.23,4.43,10.4849,317.729186,72.615356,244.318
1366.01,FALSE POSITIVE,26.5090911,962.2429589,14.8626982,5705,1.73364,3.97,8.48216,337.686813,40.003763,118.59
1367.01,FALSE POSITIVE,5.41738,2665,2.0881134,6255.8,1.7,4.11,9.24102,343.953614,39.645117,195.858
1368.01,FALSE POSITIVE,2.95064,2024,1.25562,5717,1.72,3.97,9.1384,317.966114,43.592849,158.181
1369.01,FALSE POSITIVE,6.14418,1948,7.6047417,9139,1.8,4.29,10.4216,345.243825,42.549318,516.299
137.01,REFUTED,1.71137,672,4.8173797,4651,0.69,4.56937,10.702,101.297491,-66.238326,88.8838
1370.01,FALSE POSITIVE,11.2446,1993,5.2651271,8728,1.7,4.32,9.25068,345.748458,44.564848,275.493
1371.01,CANDIDATE,36.2553,1883,5.0095595,6527,1.75,4.11,9.948,331.117705,31.018767,302.295
1372.01,FALSE POSITIVE,8.22262,964,6.1600888,5772,1.55,4.07,10.3126,335.753569,30.572726,244.043
1373.01,CONFIRMED,15.4014,1604,3.8529998,6893.4,1.57,4.22,9.995771,354.774092,42.465987,275.358
1374.01,FALSE POSITIVE,10.3628,3736,1.06884,9222,4.94,3.42,9.8261,324.922517,46.220215,1013.56
1375.01,FALSE POSITIVE,5.78741,1480,5.4561177,7465,1.51,4.31,10.4568,324.935562,41.950794,365.168
1376.01,FALSE POSITIVE,4.42263,1476,1.7380504,6026,1.45,4.16,10.2566,325.787112,45.646806,240.012
1378.01,FALSE POSITIVE,42.6903,1921,5.7785318,8224,2.92,3.81,9.624,339.785541,49.426562,547.399
1379.01,CANDIDATE,30.6957,1283,1132.024469,5984,2.07,3.98,10.3842,344.35978,53.140835,366.242
1381.01,CANDIDATE,28.2675,3318,6.5601782,9976,2.62,4.01,10.379,318.784961,44.899679,737.108
1382.01,REFUTED,10.8884,3038,0.44482,7184,1.88,4.1,9.62426,329.05345,55.740977,285.666
1383.01,FALSE POSITIVE,10.8699,3568,1.532703,6023.1,1.39,4.24,9.5621,347.757547,45.93369,178.003
1384.01,FALSE POSITIVE,4.89712,3234,0.7131492,5128.9,1.93,3.88,10.0009,331.663464,55.686255,235.218
1386.01,CONFIRMED,4.31235,667,25.8386422,5769,1.03,4.43,10.0618,334.504103,54.319045,146.858
1387.01,FALSE POSITIVE,3.89595,2743,0.78381,7842,1.72,4.22,8.95861,341.518718,55.162935,239.688
1388.01,CONFIRMED,14.5331,1118,4.4652986,6051.2,1.18,4.35,9.76031,344.445363,38.674919,158.979
139.01,CONFIRMED,2.3337648,554.9934842,11.0708575,4356,0.700727,4.53491,9.3636,336.402414,-34.909713,42.4061
1390.01,FALSE POSITIVE,12.8098,3551,2.6380089,7495,2.5,3.88,10.3093,323.86462,51.323577,523.373
1391.01,FALSE POSITIVE,4.98036,2317,2.7260173,5256,0.79,4.59,10.4602,343.635061,54.161814,115.746
1392.01,FALSE POSITIVE,8.48351,1983,2.86876,8342,2.65,3.9,10.399,322.892141,50.320713,594.193
1394.01,FALSE POSITIVE,4.47387,2311,2.958148,6294,1.58,4.13,9.44275,340.395784,51.965285,195.022
1395.01,FALSE POSITIVE,3.41784,1987,0.98736,6301.3,1.69,4.07,10.1277,321.283221,40.887821,279.953
1396.01,FALSE POSITIVE,6.35126,1667,3.99307,4731.1,0.93,4.35,10.3217,337.8341,53.796052,102.931
1397.01,FALSE POSITIVE,24.132,1366,8.6795072,6057,1.14,4.43,10.1799,338.452968,57.563539,194.993
1398.01,CANDIDATE,13.1465,1588,6.5560604,8918,4.58,3.51,8.6291,341.386298,48.161556,648.398
1399.01,FALSE POSITIVE,5.91488,3488,1.3812787,6483,1.38,4.28,10.2107,341.970903,49.918072,252.396
140.01,CANDIDATE,12.7387194,2221.998148,2.2813432,6174,2.35511,4.27404,9.7828,330.301777,-49.060077,337.105
1400.01,FALSE POSITIVE,11.8401,1987,5.48923,6004,1.62,4.06,10.938,287.025089,66.290697,370.791
1402.01,FALSE POSITIVE,6.69456,3049,0.43889,7111,2.32,3.91,10.5896,291.880247,68.014695,576.745
1403.01,FALSE POSITIVE,18.3852989,2362.602031,2.3359622,7577,2.0780001,4.05,10.7387,332.287103,57.938972,482.603
1404.01,CANDIDATE,2.4024,1157,6.8674054,6051.5,1.03,4.48,10.9425,292.196087,58.614764,247.074
1404.02,CANDIDATE,3.73311,749,14.431887,6051.5,1.03,4.48,10.9425,292.196087,58.614764,247.074
1406.01,CONFIRMED,9.43898,1007,10.5739824,6519,1.27,4.36,11.4266,82.127963,-48.409067,414.23
1407.01,CONFIRMED,2.0515332,1062.303534,9.9783319,6073.5,1.47131,4.1,7.7275,336.576123,-18.011665,80.8994
1408.01,CONFIRMED,8.3621,1293,4.4247042,6594,1.49,4.23,8.82374,313.511047,72.580646,139.484
1408.02,CONFIRMED,1.39527,1864,2.2222094,6594,1.49,4.23,8.82374,313.511047,72.580646,139.484
141.01,CONFIRMED,1.7202,1835,1.0082361,5795.29,1.13,4.438,7.384,338.983717,-59.864829,48.0883
1410.01,CONFIRMED,3.43106,980,1.2168732,4634.6,0.78,4.51,10.1917,334.882849,42.560314,72.7512
1411.01,CONFIRMED,1.404,1125,1.4520486,4184,0.69,4.57376,9.1043,232.946047,47.055551,32.4778
1412.01,CANDIDATE,6.97384,367,4.731977,4223.45,0.66,4.61744,11.0997,233.065833,47.860746,81.0643
1413.01,CANDIDATE,6.1579891,891.1240042,6.1182129,5427,0.890109,4.51461,10.1188,333.253171,37.627574,115.417
1414.01,CANDIDATE,17.9176077,1813.950516,3.0197807,7128,1.58815,4.23768,11.029,351.579721,38.55294,460.951
1415.01,CANDIDATE,4.7909139,942.9968937,14.4204896,6383,1.41048,4.24518,8.39816,219.037047,42.378458,112.152
1416.01,CONFIRMED,1.60037,1590,1.0697621,4946,0.8,4.53834,9.0739,216.923489,41.952986,55.0135
1417.01,CONFIRMED,19.9197757,1793.79634,3.0726434,7164,1.55831,4.25661,8.51017,335.825303,35.03492,151.528
1418.01,REFUTED,1.700035,3663.541941,0.6763235,8475,2.9486499,3.82228,6.76754,254.958579,58.462633,161.067
1419.01,CONFIRMED,10.0433,1015,2.8997405,5224,0.82,4.55801,10.7164,206.094014,48.028565,134.554
142.01,CANDIDATE,12.600718,1026.213105,0.8533534,3658,0.608076,4.438,14.7109,4.60586,-62.847875,320.237
1420.01,CONFIRMED,12.090823,872.4987884,6.9561134,5387,0.940037,4.46259,11.2287,322.941809,66.349005,201.918
1422.01,CONFIRMED,3.84805,786.6834253,13.001789,5914,1.00826,4.46,10.1308,354.240829,39.639279,155.141
1423.01,FALSE POSITIVE,6.4145519,967.6926252,2.7556532,4993,0.696945,4.66918,10.9243,344.609651,39.658712,112.383
1424.01,CANDIDATE,3.5246468,796.4215716,4.8962484,4528.99,0.799965,4.48318,10.5152,344.907267,36.517666,86.8203
1425.01,CANDIDATE,28.2906,2668,1.0318213,5810.6,1.49,4.13,9.25755,329.091358,68.998035,153.904
1426.01,FALSE POSITIVE,1.99,2398,0.78999,5558,1.1,4.43,9.76952,339.03342,37.841042,129.284
1428.01,FALSE POSITIVE,12.9372,1731,11.35626,6314,2.14,3.87,10.8475,287.050161,55.303691,504.976
1429.01,FALSE POSITIVE,4.841202,2573.956947,0.6412558,5854.65,1.47292,4.1262,11.6459,295.101088,40.986723,435.255
143.01,CONFIRMED,17.30428,2068.197749,2.3109689,6371,1.95411,3.94807,9.77486,328.767739,-22.6126,298.109
1430.01,CONFIRMED,1.97737,733,7.4341456,5064,0.78,4.57887,8.3879,300.615453,53.377442,41.1706
1431.01,CONFIRMED,15.9327,1720,2.650232,7400,1.94,4.11,7.79824,316.203692,55.588022,148.925
1432.01,CANDIDATE,2.19963,916,6.1095756,5587,0.91,4.51,9.4653,329.401792,36.321404,95.1757
1433.01,CANDIDATE,24.6478297,348.5191947,12.4379715,3275,0.476997,4.75761,12.4647,305.538257,36.064784,67.9631
1434.01,CANDIDATE,2.4078494,474.9939578,29.871853,5393.86,0.735511,4.67802,8.0621,176.380591,65.541314,37.7873
1435.01,CANDIDATE,0.9996714,1707.73669,0.6858178,5142,0.82354,4.54622,9.9802,203.537946,67.62123,92.8659
1436.01,CANDIDATE,1.4302423,1474.809512,0.8675883,5011.22,0.74524,4.6136,11.0906,215.602155,55.334259,131.601
1437.01,CONFIRMED,2.00342,868,18.840891,6093,1.22,4.32207,8.69378,256.138751,56.842549,103.297
1438.01,CONFIRMED,2.259057,883.3765229,5.1396666,5374,0.815924,5.96065,10.3237,280.923784,74.937833,110.513
1438.02,CONFIRMED,2.49195,623,9.4280902,5374,0.82,5.96065,10.3237,280.923784,74.937833,110.513
1439.01,CONFIRMED,3.68027,801,27.6438617,5873,1.62,4.043,9.98671,241.763937,67.87764,230.306
144.01,CONFIRMED,1.99779,1052,6.267832,5950,1.15,4.438,5.1054,84.29928,-80.464604,18.2702
1440.01,CANDIDATE,2.43592,1056,15.5174519,5780,1.34,4.438,9.80972,283.794562,64.53137,237.152
1440.02,CANDIDATE,1.43332,1239.488665,4.6274206,5780,1.34,4.438,9.80972,283.794562,64.53137,237.152
1441.01,CANDIDATE,2.33525,790,22.092974,5885,1.24,4.27782,9.48477,305.412906,58.140828,141.133
1442.01,CONFIRMED,1.1833779,967.4422529,0.4090681,3328,0.308799,4.91612,12.4934,287.292101,74.174276,41.1659
1443.01,CONFIRMED,2.11441,564,23.5407467,5236,0.75,4.63898,9.9377,297.398678,76.139178,85.8034
1444.01,CONFIRMED,1.4344026,2147.7419,0.4702719,5466,0.92499,4.48625,10.1522,305.474925,70.943705,125.463
1445.01,CANDIDATE,2.67352,1013,9.8130697,6240,1.06,4.46607,10.6074,292.76774,71.497358,215.246
1445.02,CANDIDATE,2.14401,1267,4.7842093,6240,1.06,4.46607,10.6074,292.76774,71.497358,215.246
1446.01,CANDIDATE,2.4720516,822.8089031,6.3170657,5180,0.83031,4.54308,10.7502,302.001457,51.361796,133.863
1446.02,CANDIDATE,1.7133121,920.906304,4.5057387,5180,0.83031,4.54308,10.7502,302.001457,51.361796,133.863
1447.01,REFUTED,3.6075647,2575.410049,1.2273079,6906,4.12041,4.438,8.1033,201.336817,75.982713,309.2709
1448.01,CONFIRMED,2.6354043,388.1291894,8.0970819,3391,0.381586,4.84373,13.1717,316.324003,57.771095,73.3345
1449.02,CANDIDATE,1.614201,1160.049209,2.3691849,5780,0.604385,4.64751,10.745,300.708664,39.668371,56.3228
145.01,CANDIDATE,8.86428,1501,5.13002,5430.7,1.58,4.4,11.6789,333.174716,-55.978803,438.421
1450.01,CONFIRMED,1.0924808,660.3898166,2.0439268,3407,0.473603,4.7606,10.0306,286.854063,59.086625,22.4467
1451.01,CONFIRMED,2.51948,751,16.5379864,5781,1.03,4.43068,8.9989,186.524282,61.258929,91.9362
1452.01,CONFIRMED,1.6184944,304.152939,11.0619937,3248,0.275364,4.95407,12.295,290.173974,73.195108,30.5212
1453.01,CONFIRMED,2.12746,646,6.5886877,4920,0.71,4.64,10.1426,258.22327,57.197778,78.7415
1453.02,CONFIRMED,1.17405,963,4.3135263,4920,0.71,4.64,10.1426,258.22327,57.197778,78.7415
1454.01,CANDIDATE,13.6925582,1444.134709,2.6794168,6075,1.14394,4.38,11.1612,300.842307,53.294181,289.372
1455.01,CANDIDATE,18.4921,1306,3.6231364,6458.8,1.35,4.32,10.1543,308.670288,66.440384,245.692
1456.01,CONFIRMED,10.3984,1008,18.712253,6125,1.27,4.29,8.0417,306.741134,33.744388,80.6665
1458.01,CONFIRMED,15.4018,1761,2.7759678,6140,1.24,4.32,10.374,9.573034,42.463096,226.637
1459.01,REFUTED,2.4949092,727.3657867,9.155934,5219,0.82204,4.55718,10.1583,19.361773,26.745951,101.358
1460.01,FALSE POSITIVE,16.4578474,977.1959895,6.8424983,5766,1.1282001,4.438,9.9176,20.610639,26.925729,150.102
1461.01,CANDIDATE,20.2503751,1387.922385,3.5686777,6046,1.28529,4.26929,11.3805,22.236394,35.864854,359.959
1462.01,CONFIRMED,1.28228,1462,2.1779407,5801.89,1.26,4.25132,5.8961,261.349585,52.790472,27.0498
1463.01,CONFIRMED,12.0920506,1308.697887,2.8791023,5583,1.1145999,4.33946,12.0401,7.053937,42.061345,367.658
1464.01,CANDIDATE,2.686447,698.0518398,11.3125266,5290,0.854841,4.53286,10.8597,288.384969,62.203124,151.654
